document,table_index,section,table_line,row,column,reported,source,selector,source_row,source_fields,source_values,expected,status
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,1,视锥概率覆盖,74.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.3,3,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.74}",74.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,1,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.3,3,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,2,发现率（平均/最差）,97.0%/90.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.4,4,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 0.97, ""target_discovery_rate_min"": 0.9}",97.0%/90.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,2,连续确认率（平均/最差）,97.0%/90.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.4,4,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 0.97, ""continuous_confirmation_rate_min"": 0.9}",97.0%/90.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,2,视锥概率覆盖,46.5%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.4,4,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.46502184202003216}",46.5%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,2,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.4,4,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,3,发现率（平均/最差）,92.0%/80.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.5,5,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 0.9200000000000002, ""target_discovery_rate_min"": 0.8}",92.0%/80.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,3,连续确认率（平均/最差）,91.0%/80.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.5,5,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 0.9099999999999999, ""continuous_confirmation_rate_min"": 0.8}",91.0%/80.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,3,视锥概率覆盖,33.8%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.5,5,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.3376028948392788}",33.8%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,4,3.1 20目标与8架无人机,,3,未执行任务均值,24.6,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.5,5,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 24.6}",24.6,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,1,发现率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.0,0,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 1.0, ""target_discovery_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,1,连续确认率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.0,0,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 1.0, ""continuous_confirmation_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,1,视锥概率覆盖,99.5%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.0,0,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.9949999999999999}",99.5%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,1,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.0,0,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,2,发现率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.1,1,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 1.0, ""target_discovery_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,2,连续确认率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.1,1,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 1.0, ""continuous_confirmation_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,2,视锥概率覆盖,81.7%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.1,1,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.8166736256053}",81.7%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,2,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.1,1,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,3,发现率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.2,2,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 1.0, ""target_discovery_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,3,连续确认率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.2,2,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 1.0, ""continuous_confirmation_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,3,视锥概率覆盖,61.3%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.2,2,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.613053936906643}",61.3%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,5,3.2 20目标与30架无人机,,3,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.2,2,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,1,发现率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.6,6,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 1.0, ""target_discovery_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,1,连续确认率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.6,6,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 1.0, ""continuous_confirmation_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,1,视锥概率覆盖,99.8%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.6,6,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.9974999999999999}",99.8%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,1,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.6,6,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,2,发现率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.7,7,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 1.0, ""target_discovery_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,2,连续确认率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.7,7,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 1.0, ""continuous_confirmation_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,2,视锥概率覆盖,80.4%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.7,7,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.8039855554246957}",80.4%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,2,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.7,7,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,3,发现率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.8,8,"[""target_discovery_rate_mean"", ""target_discovery_rate_min""]","{""target_discovery_rate_mean"": 1.0, ""target_discovery_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,3,连续确认率（平均/最差）,100.0%/100.0%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.8,8,"[""continuous_confirmation_rate_mean"", ""continuous_confirmation_rate_min""]","{""continuous_confirmation_rate_mean"": 1.0, ""continuous_confirmation_rate_min"": 1.0}",100.0%/100.0%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,3,视锥概率覆盖,59.6%,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.8,8,"[""true_frustum_probability_mass_coverage_rate_mean""]","{""true_frustum_probability_mass_coverage_rate_mean"": 0.5958843318652334}",59.6%,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,6,3.3 40目标与50架无人机,,3,未执行任务均值,0.0,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.8,8,"[""unexecuted_task_count_mean""]","{""unexecuted_task_count_mean"": 0.0}",0.0,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,7,3.5 首次发现与计算时间,,1,首次发现均值,1.25秒,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.3,3,"[""first_discovery_mean_s""]","{""first_discovery_mean_s"": 1.2502232984271249}",1.25秒,match
deliverables/leadership_report/协同搜索试验报告_CN.docx,7,3.5 首次发现与计算时间,,1,规划95%耗时均值,2.12毫秒,research_modules/independent_experiments/center_terminal_cv_campaign/outputs/offline_search_100pct_cues_20260819/matrix_summary.json,aggregates.3,3,"[""planner_compute_p95_ms_mean""]","{""planner_compute_p95_ms_mean"": 2.122606540360721}",2.12毫秒,match
