detection_uid,camera_id,frame_index,measurement_timestamp,truth_id,raw_detection_name,truth_assignment_pixel_error,relative_pose,box3d,offline_truth_only
Optical_A-F00868-D001,Optical_A,868,8.68,TRUTH-030,MSM_DualOptical_Target_030,19.219581598023712,"{""orientation_xyzw"": [0.0, -0.0, -0.9606025815010071, 0.2779255509376526], ""position"": [1801.4049072265625, 1047.0811767578125, 115.85449981689453]}","{""max"": [1803.1552734375, 1047.26025390625, 115.59640502929688], ""min"": [1799.6546630859375, 1046.90234375, 116.26376342773438]}",True
Optical_A-F00868-D002,Optical_A,868,8.68,TRUTH-033,MSM_DualOptical_Target_033,0.8995279198296364,"{""orientation_xyzw"": [0.0, -0.0, -0.9203097820281982, 0.3911901116371155], ""position"": [2095.483154296875, 981.2904663085938, 86.49331665039062]}","{""max"": [2097.2333984375, 981.4693603515625, 86.23522186279297], ""min"": [2093.732666015625, 981.1116333007812, 86.902587890625]}",True
Optical_A-F00868-D003,Optical_A,868,8.68,TRUTH-034,MSM_DualOptical_Target_034,0.9220202234146128,"{""orientation_xyzw"": [0.0, -0.0, -0.9606025815010071, 0.2779255509376526], ""position"": [2044.591796875, 1004.208984375, 97.81495666503906]}","{""max"": [2046.3421630859375, 1004.3878173828125, 97.5568618774414], ""min"": [2042.84130859375, 1004.0299682617188, 98.22422790527344]}",True
Optical_A-F00868-D004,Optical_A,868,8.68,TRUTH-038,MSM_DualOptical_Target_038,0.8376674467601553,"{""orientation_xyzw"": [0.0, -0.0, -0.9606025815010071, 0.2779255509376526], ""position"": [2251.228271484375, 958.4904174804688, 82.7024917602539]}","{""max"": [2252.97802734375, 958.6693725585938, 82.44438934326172], ""min"": [2249.477783203125, 958.3114624023438, 83.11175537109375]}",True
Optical_A-F00869-D000,Optical_A,869,8.69,TRUTH-026,MSM_DualOptical_Target_026,1.0425980196496039,"{""orientation_xyzw"": [0.0, -0.0, -0.964849591255188, 0.2628028988838196], ""position"": [1822.81201171875, 1002.4583129882812, 111.35553741455078]}","{""max"": [1824.5557861328125, 1002.6922607421875, 111.09744262695312], ""min"": [1821.0682373046875, 1002.2246704101562, 111.76480102539062]}",True
Optical_A-F00869-D001,Optical_A,869,8.69,TRUTH-031,MSM_DualOptical_Target_031,0.8687283813122995,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [2170.46337890625, 968.447021484375, 92.12174224853516]}","{""max"": [2172.20703125, 968.6807861328125, 91.8636474609375], ""min"": [2168.7197265625, 968.2132568359375, 92.53101348876953]}",True
Optical_A-F00869-D002,Optical_A,869,8.69,TRUTH-033,MSM_DualOptical_Target_033,0.8998736317197024,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [2094.6787109375, 1047.469482421875, 86.49331665039062]}","{""max"": [2096.42236328125, 1047.703125, 86.23522186279297], ""min"": [2092.93505859375, 1047.2357177734375, 86.902587890625]}",True
Optical_A-F00869-D003,Optical_A,869,8.69,TRUTH-038,MSM_DualOptical_Target_038,0.8377436941290168,"{""orientation_xyzw"": [0.0, -0.0, -0.964849591255188, 0.2628028988838196], ""position"": [2250.989990234375, 1029.4774169921875, 82.7024917602539]}","{""max"": [2252.733642578125, 1029.711181640625, 82.44438934326172], ""min"": [2249.24609375, 1029.2435302734375, 83.11175537109375]}",True
Optical_A-F00870-D000,Optical_A,870,8.700000000000001,TRUTH-013,MSM_DualOptical_Target_013,1.257050276446182,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [1496.947265625, 977.7034912109375, 97.6869888305664]}","{""max"": [1498.68310546875, 977.9917602539062, 97.42889404296875], ""min"": [1495.211669921875, 977.4150390625, 98.09626007080078]}",True
Optical_A-F00870-D001,Optical_A,870,8.700000000000001,TRUTH-023,MSM_DualOptical_Target_023,1.0276645676184333,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [1848.1787109375, 1005.3214721679688, 104.60172271728516]}","{""max"": [1849.914306640625, 1005.6099243164062, 104.3436279296875], ""min"": [1846.443115234375, 1005.032958984375, 105.01099395751953]}",True
Optical_A-F00870-D002,Optical_A,870,8.700000000000001,TRUTH-027,MSM_DualOptical_Target_027,0.9209437789538217,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [2045.8399658203125, 1002.1818237304688, 95.71681213378906]}","{""max"": [2047.5755615234375, 1002.4702758789062, 95.4587173461914], ""min"": [2044.1041259765625, 1001.8934326171875, 96.12608337402344]}",True
Optical_A-F00870-D003,Optical_A,870,8.700000000000001,TRUTH-031,MSM_DualOptical_Target_031,0.8685399035374475,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [2170.014404296875, 1036.9744873046875, 92.12174224853516]}","{""max"": [2171.750244140625, 1037.262939453125, 91.8636474609375], ""min"": [2168.279052734375, 1036.68603515625, 92.53101348876953]}",True
Optical_B-F00870-D000,Optical_B,870,8.700000000000001,TRUTH-036,MSM_DualOptical_Target_036,0.8788091107629279,"{""orientation_xyzw"": [-0.0, 0.0, 0.977310299873352, 0.21181249618530273], ""position"": [2151.557861328125, -1034.2554931640625, 99.88982391357422]}","{""max"": [2152.368408203125, -1032.6939697265625, 99.63172912597656], ""min"": [2150.7470703125, -1035.8170166015625, 100.29908752441406]}",True
Optical_B-F00870-D001,Optical_B,870,8.700000000000001,TRUTH-038,MSM_DualOptical_Target_038,9.353175010560843,"{""orientation_xyzw"": [-0.0, 0.0, 0.977310299873352, 0.21181249618530273], ""position"": [1872.360595703125, -1047.693603515625, 82.7024917602539]}","{""max"": [1873.1712646484375, -1046.132080078125, 82.44438934326172], ""min"": [1871.5499267578125, -1049.2552490234375, 83.11175537109375]}",True
Optical_A-F00871-D000,Optical_A,871,8.71,TRUTH-012,MSM_DualOptical_Target_012,1.317441478559959,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [1427.9967041015625, 971.081298828125, 95.18427276611328]}","{""max"": [1429.722412109375, 971.4241333007812, 94.92617797851562], ""min"": [1426.2708740234375, 970.7385864257812, 95.59354400634766]}",True
Optical_A-F00871-D001,Optical_A,871,8.71,TRUTH-013,MSM_DualOptical_Target_013,1.2575198866864863,"{""orientation_xyzw"": [0.0, -0.0, -0.9377154111862183, 0.34740424156188965], ""position"": [1496.52978515625, 1025.0596923828125, 97.6869888305664]}","{""max"": [1498.255615234375, 1025.40234375, 97.42889404296875], ""min"": [1494.8040771484375, 1024.716796875, 98.09626007080078]}",True
Optical_A-F00871-D002,Optical_A,871,8.71,TRUTH-028,MSM_DualOptical_Target_028,0.9343423464651208,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2032.6917724609375, 1001.1499633789062, 108.63809204101562]}","{""max"": [2034.41748046875, 1001.4927978515625, 108.37999725341797], ""min"": [2030.966064453125, 1000.8070678710938, 109.04736328125]}",True
Optical_A-F00871-D003,Optical_A,871,8.71,TRUTH-036,MSM_DualOptical_Target_036,0.778672729408848,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2428.748779296875, 961.6199951171875, 99.88982391357422]}","{""max"": [2430.47412109375, 961.9627685546875, 99.63172912597656], ""min"": [2427.023193359375, 961.2771606445312, 100.29908752441406]}",True
Optical_B-F00871-D000,Optical_B,871,8.71,TRUTH-029,MSM_DualOptical_Target_029,0.84274853560813,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2237.35302734375, -1050.1962890625, 97.28807067871094]}","{""max"": [2238.1142578125, -1048.6099853515625, 97.02997589111328], ""min"": [2236.591796875, -1051.782470703125, 97.69734191894531]}",True
Optical_B-F00871-D001,Optical_B,871,8.71,TRUTH-037,MSM_DualOptical_Target_037,1.1075230339220465,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [1715.12744140625, -1030.4736328125, 111.35073852539062]}","{""max"": [1715.888671875, -1028.887451171875, 111.09264373779297], ""min"": [1714.3662109375, -1032.0599365234375, 111.760009765625]}",True
Optical_B-F00871-D002,Optical_B,871,8.71,TRUTH-038,MSM_DualOptical_Target_038,1.0062918033742634,"{""orientation_xyzw"": [-0.0, 0.0, 0.9738627672195435, 0.22713714838027954], ""position"": [1872.486328125, -989.0794067382812, 82.7024917602539]}","{""max"": [1873.2474365234375, -987.4931640625, 82.44438934326172], ""min"": [1871.7252197265625, -990.6657104492188, 83.11175537109375]}",True
Optical_B-F00871-D003,Optical_B,871,8.71,TRUTH-039,MSM_DualOptical_Target_039,1.165107288853224,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [1630.6063232421875, -1034.6097412109375, 117.17540740966797]}","{""max"": [1631.367431640625, -1033.0234375, 116.91731262207031], ""min"": [1629.8453369140625, -1036.196044921875, 117.58467864990234]}",True
Optical_A-F00872-D000,Optical_A,872,8.72,TRUTH-005,MSM_DualOptical_Target_005,1.4455110860736162,"{""orientation_xyzw"": [0.0, -0.0, -0.9430566430091858, 0.3326321244239807], ""position"": [1316.4024658203125, 991.364013671875, 108.45497131347656]}","{""max"": [1318.1165771484375, 991.7608642578125, 108.19686889648438], ""min"": [1314.688232421875, 990.9672241210938, 108.8642349243164]}",True
Optical_A-F00872-D001,Optical_A,872,8.72,TRUTH-012,MSM_DualOptical_Target_012,1.317803540648998,"{""orientation_xyzw"": [0.0, -0.0, -0.9761580228805542, 0.2170611023902893], ""position"": [1427.7474365234375, 1016.16162109375, 95.18427276611328]}","{""max"": [1429.461669921875, 1016.5584716796875, 94.92617797851562], ""min"": [1426.0335693359375, 1015.764892578125, 95.59354400634766]}",True
Optical_A-F00872-D002,Optical_A,872,8.72,TRUTH-018,MSM_DualOptical_Target_018,1.0818742355168616,"{""orientation_xyzw"": [0.0, -0.0, -0.9761580228805542, 0.2170611023902893], ""position"": [1740.68115234375, 1007.8032836914062, 89.94412231445312]}","{""max"": [1742.395263671875, 1008.2001342773438, 89.68601989746094], ""min"": [1738.9671630859375, 1007.4063720703125, 90.35338592529297]}",True
Optical_A-F00872-D003,Optical_A,872,8.72,TRUTH-036,MSM_DualOptical_Target_036,0.7790242228009303,"{""orientation_xyzw"": [0.0, -0.0, -0.9761580228805542, 0.2170611023902893], ""position"": [2428.302978515625, 1038.1392822265625, 99.88982391357422]}","{""max"": [2430.01708984375, 1038.5360107421875, 99.63172912597656], ""min"": [2426.5888671875, 1037.742431640625, 100.29908752441406]}",True
Optical_B-F00872-D000,Optical_B,872,8.72,TRUTH-029,MSM_DualOptical_Target_029,0.8428302155263804,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [2237.34130859375, -980.018310546875, 97.28807067871094]}","{""max"": [2238.052001953125, -978.408935546875, 97.02997589111328], ""min"": [2236.63037109375, -981.627685546875, 97.69734191894531]}",True
Optical_B-F00872-D001,Optical_B,872,8.72,TRUTH-031,MSM_DualOptical_Target_031,1.0020627892453238,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [1880.66259765625, -1030.7119140625, 92.12174224853516]}","{""max"": [1881.37353515625, -1029.1025390625, 91.8636474609375], ""min"": [1879.95166015625, -1032.3211669921875, 92.53101348876953]}",True
Optical_B-F00872-D002,Optical_B,872,8.72,TRUTH-035,MSM_DualOptical_Target_035,1.136439549710294,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [1671.81103515625, -1015.6129760742188, 102.10652923583984]}","{""max"": [1672.52197265625, -1014.0036010742188, 101.84843444824219], ""min"": [1671.10009765625, -1017.2223510742188, 102.51580047607422]}",True
Optical_B-F00872-D003,Optical_B,872,8.72,TRUTH-037,MSM_DualOptical_Target_037,1.107866056383825,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [1714.7540283203125, -976.7088012695312, 111.35073852539062]}","{""max"": [1715.46484375, -975.0994262695312, 111.09264373779297], ""min"": [1714.0430908203125, -978.3181762695312, 111.760009765625]}",True
Optical_B-F00872-D004,Optical_B,872,8.72,TRUTH-039,MSM_DualOptical_Target_039,1.1654575517301613,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [1630.4041748046875, -983.4976196289062, 117.17540740966797]}","{""max"": [1631.115234375, -981.8883666992188, 116.91731262207031], ""min"": [1629.693359375, -985.1069946289062, 117.58467864990234]}",True
Optical_A-F00873-D000,Optical_A,873,8.73,TRUTH-005,MSM_DualOptical_Target_005,10.421207800015306,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [1315.6251220703125, 1033.0194091796875, 108.45497131347656]}","{""max"": [1317.325927734375, 1033.469970703125, 108.19686889648438], ""min"": [1313.92431640625, 1032.569091796875, 108.8642349243164]}",True
Optical_A-F00873-D001,Optical_A,873,8.73,TRUTH-007,MSM_DualOptical_Target_007,1.2482734603784336,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [1507.706787109375, 986.9928588867188, 99.29666137695312]}","{""max"": [1509.4075927734375, 987.4432373046875, 99.03855895996094], ""min"": [1506.005859375, 986.542236328125, 99.70592498779297]}",True
Optical_A-F00873-D002,Optical_A,873,8.73,TRUTH-010,MSM_DualOptical_Target_010,1.29384142283126,"{""orientation_xyzw"": [0.0, -0.0, -0.979447066783905, 0.20170128345489502], ""position"": [1453.9034423828125, 1001.520751953125, 86.68112182617188]}","{""max"": [1455.6043701171875, 1001.9711303710938, 86.42302703857422], ""min"": [1452.20263671875, 1001.0703125, 87.09038543701172]}",True
Optical_A-F00873-D003,Optical_A,873,8.73,TRUTH-021,MSM_DualOptical_Target_021,0.8674477962419888,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [2172.8173828125, 949.2759399414062, 90.01475524902344]}","{""max"": [2174.51806640625, 949.726318359375, 89.75666046142578], ""min"": [2171.116455078125, 948.8253173828125, 90.42401885986328]}",True
Optical_A-F00873-D004,Optical_A,873,8.73,TRUTH-029,MSM_DualOptical_Target_029,0.7797861556411058,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [2418.1513671875, 995.1253662109375, 97.28807067871094]}","{""max"": [2419.851806640625, 995.5758666992188, 97.02997589111328], ""min"": [2416.450439453125, 994.6749267578125, 97.69734191894531]}",True
Optical_B-F00873-D000,Optical_B,873,8.73,TRUTH-031,MSM_DualOptical_Target_031,1.0024008992704216,"{""orientation_xyzw"": [-0.0, 0.0, 0.9901793003082275, 0.13980311155319214], ""position"": [1880.218994140625, -971.762451171875, 92.12174224853516]}","{""max"": [1880.8790283203125, -970.1315307617188, 91.8636474609375], ""min"": [1879.558837890625, -973.393310546875, 92.53101348876953]}",True
Optical_B-F00873-D001,Optical_B,873,8.73,TRUTH-033,MSM_DualOptical_Target_033,1.0619842355964666,"{""orientation_xyzw"": [-0.0, 0.0, 0.9901793003082275, 0.13980311155319214], ""position"": [1774.0435791015625, -998.4946899414062, 86.49331665039062]}","{""max"": [1774.70361328125, -996.8638305664062, 86.23522186279297], ""min"": [1773.3834228515625, -1000.1256103515625, 86.902587890625]}",True
Optical_B-F00873-D002,Optical_B,873,8.73,TRUTH-034,MSM_DualOptical_Target_034,1.0889787053732254,"{""orientation_xyzw"": [-0.0, 0.0, 0.9662477374076843, 0.2576146125793457], ""position"": [1730.227294921875, -1033.322021484375, 97.81495666503906]}","{""max"": [1730.887451171875, -1031.691162109375, 97.5568618774414], ""min"": [1729.5672607421875, -1034.9530029296875, 98.22422790527344]}",True
Optical_B-F00873-D003,Optical_B,873,8.73,TRUTH-035,MSM_DualOptical_Target_035,1.1371361207547823,"{""orientation_xyzw"": [-0.0, 0.0, 0.9901793003082275, 0.13980311155319214], ""position"": [1670.99609375, -963.2311401367188, 102.10652923583984]}","{""max"": [1671.65625, -961.6002807617188, 101.84843444824219], ""min"": [1670.3360595703125, -964.8619995117188, 102.51580047607422]}",True
Optical_B-F00873-D004,Optical_B,873,8.73,TRUTH-040,MSM_DualOptical_Target_040,1.3537510783245164,"{""orientation_xyzw"": [-0.0, 0.0, 0.9662477374076843, 0.2576146125793457], ""position"": [1404.994873046875, -1026.076171875, 107.61656188964844]}","{""max"": [1405.65478515625, -1024.4451904296875, 107.35846710205078], ""min"": [1404.334716796875, -1027.70703125, 108.02582550048828]}",True
Optical_A-F00874-D000,Optical_A,874,8.74,TRUTH-004,MSM_DualOptical_Target_004,1.4775270832439122,"{""orientation_xyzw"": [0.0, -0.0, -0.9824944734573364, 0.18629151582717896], ""position"": [1288.2283935546875, 970.9286499023438, 117.44207000732422]}","{""max"": [1289.9141845703125, 971.4323120117188, 117.18397521972656], ""min"": [1286.5426025390625, 970.4249877929688, 117.85133361816406]}",True
Optical_A-F00874-D001,Optical_A,874,8.74,TRUTH-007,MSM_DualOptical_Target_007,1.249120996045909,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [1506.9632568359375, 1034.64697265625, 99.29666137695312]}","{""max"": [1508.64892578125, 1035.150634765625, 99.03855895996094], ""min"": [1505.27734375, 1034.143310546875, 99.70592498779297]}",True
Optical_A-F00874-D002,Optical_A,874,8.74,TRUTH-016,MSM_DualOptical_Target_016,0.9775610539248473,"{""orientation_xyzw"": [0.0, -0.0, -0.9824944734573364, 0.18629151582717896], ""position"": [1927.429443359375, 961.3091430664062, 84.62782287597656]}","{""max"": [1929.1151123046875, 961.8128662109375, 84.3697280883789], ""min"": [1925.7435302734375, 960.8053588867188, 85.0370864868164]}",True
Optical_A-F00874-D003,Optical_A,874,8.74,TRUTH-017,MSM_DualOptical_Target_017,17.116852959029334,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [2072.836669921875, 945.8309936523438, 100.74977111816406]}","{""max"": [2074.522216796875, 946.3346557617188, 100.4916763305664], ""min"": [2071.15087890625, 945.3272705078125, 101.15904235839844]}",True
Optical_A-F00874-D004,Optical_A,874,8.74,TRUTH-019,MSM_DualOptical_Target_019,0.8653239471925664,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [2178.70068359375, 971.1538696289062, 92.07914733886719]}","{""max"": [2180.386474609375, 971.6576538085938, 91.82105255126953], ""min"": [2177.014892578125, 970.650146484375, 92.48841857910156]}",True
Optical_A-F00874-D005,Optical_A,874,8.74,TRUTH-021,MSM_DualOptical_Target_021,0.867602986400799,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [2172.93017578125, 1017.840576171875, 90.01475524902344]}","{""max"": [2174.615966796875, 1018.3442993164062, 89.75666046142578], ""min"": [2171.244384765625, 1017.3368530273438, 90.42401885986328]}",True
Optical_A-F00874-D006,Optical_A,874,8.74,TRUTH-024,MSM_DualOptical_Target_024,0.8301229330602411,"{""orientation_xyzw"": [0.0, -0.0, -0.9824944734573364, 0.18629151582717896], ""position"": [2271.27392578125, 972.88232421875, 82.39603424072266]}","{""max"": [2272.959716796875, 973.385986328125, 82.137939453125], ""min"": [2269.588134765625, 972.3786010742188, 82.8052978515625]}",True
Optical_B-F00874-D000,Optical_B,874,8.74,TRUTH-022,MSM_DualOptical_Target_022,0.8287409590811302,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [2291.5009765625, -1035.3236083984375, 117.06352996826172]}","{""max"": [2292.109130859375, -1033.6727294921875, 116.80543518066406], ""min"": [2290.892333984375, -1036.9744873046875, 117.4728012084961]}",True
Optical_B-F00874-D001,Optical_B,874,8.74,TRUTH-024,MSM_DualOptical_Target_024,0.8487908686640706,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [2222.255615234375, -1015.3195190429688, 82.39603424072266]}","{""max"": [2222.8642578125, -1013.668701171875, 82.137939453125], ""min"": [2221.647216796875, -1016.9702758789062, 82.8052978515625]}",True
Optical_B-F00874-D002,Optical_B,874,8.74,TRUTH-027,MSM_DualOptical_Target_027,1.0205757784777505,"{""orientation_xyzw"": [-0.0, 0.0, 0.9878612160682678, 0.15533864498138428], ""position"": [1846.6925048828125, -1037.988037109375, 95.71681213378906]}","{""max"": [1847.3009033203125, -1036.337158203125, 95.4587173461914], ""min"": [1846.0838623046875, -1039.6387939453125, 96.12608337402344]}",True
Optical_B-F00874-D003,Optical_B,874,8.74,TRUTH-034,MSM_DualOptical_Target_034,1.0892683032145065,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [1729.9945068359375, -979.2207641601562, 97.81495666503906]}","{""max"": [1730.60302734375, -977.5698852539062, 97.5568618774414], ""min"": [1729.3861083984375, -980.8715209960938, 98.22422790527344]}",True
Optical_B-F00874-D004,Optical_B,874,8.74,TRUTH-040,MSM_DualOptical_Target_040,1.354260008342742,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [1404.6949462890625, -982.1940307617188, 107.61656188964844]}","{""max"": [1405.3035888671875, -980.5431518554688, 107.35846710205078], ""min"": [1404.0865478515625, -983.8449096679688, 108.02582550048828]}",True
Optical_A-F00875-D000,Optical_A,875,8.75,TRUTH-004,MSM_DualOptical_Target_004,1.47788100447938,"{""orientation_xyzw"": [0.0, -0.0, -0.9852994084358215, 0.17083603143692017], ""position"": [1288.0350341796875, 1011.5759887695312, 117.44207000732422]}","{""max"": [1289.704345703125, 1012.1323852539062, 117.18397521972656], ""min"": [1286.365966796875, 1011.0196533203125, 117.85133361816406]}",True
Optical_A-F00875-D001,Optical_A,875,8.75,TRUTH-008,MSM_DualOptical_Target_008,1.196094339437772,"{""orientation_xyzw"": [0.0, -0.0, -0.9852994084358215, 0.17083603143692017], ""position"": [1574.5631103515625, 979.5142822265625, 94.85935974121094]}","{""max"": [1576.232177734375, 980.0706176757812, 94.60126495361328], ""min"": [1572.89404296875, 978.957763671875, 95.26863098144531]}",True
Optical_A-F00875-D002,Optical_A,875,8.75,TRUTH-016,MSM_DualOptical_Target_016,0.978062157586477,"{""orientation_xyzw"": [0.0, -0.0, -0.9852994084358215, 0.17083603143692017], ""position"": [1927.2227783203125, 1022.0393676757812, 84.62782287597656]}","{""max"": [1928.8919677734375, 1022.5957641601562, 84.3697280883789], ""min"": [1925.5537109375, 1021.4829711914062, 85.0370864868164]}",True
Optical_A-F00875-D003,Optical_A,875,8.75,TRUTH-017,MSM_DualOptical_Target_017,0.9162142819480902,"{""orientation_xyzw"": [0.0, -0.0, -0.957679033279419, 0.2878382205963135], ""position"": [2073.09814453125, 1011.2435913085938, 100.74977111816406]}","{""max"": [2074.76708984375, 1011.7999267578125, 100.4916763305664], ""min"": [2071.42919921875, 1010.6871948242188, 101.15904235839844]}",True
Optical_A-F00875-D004,Optical_A,875,8.75,TRUTH-019,MSM_DualOptical_Target_019,0.8659318981130715,"{""orientation_xyzw"": [0.0, -0.0, -0.957679033279419, 0.2878382205963135], ""position"": [2178.114501953125, 1039.879150390625, 92.07914733886719]}","{""max"": [2179.783447265625, 1040.435546875, 91.82105255126953], ""min"": [2176.4453125, 1039.32275390625, 92.48841857910156]}",True
Optical_A-F00875-D005,Optical_A,875,8.75,TRUTH-022,MSM_DualOptical_Target_022,0.826307239919948,"{""orientation_xyzw"": [0.0, -0.0, -0.9852994084358215, 0.17083603143692017], ""position"": [2298.1826171875, 977.8443603515625, 117.06352996826172]}","{""max"": [2299.851806640625, 978.4008178710938, 116.80543518066406], ""min"": [2296.513671875, 977.2880249023438, 117.4728012084961]}",True
Optical_B-F00875-D000,Optical_B,875,8.75,TRUTH-019,MSM_DualOptical_Target_019,0.8695023062224718,"{""orientation_xyzw"": [-0.0, 0.0, 0.9852994084358215, 0.17083603143692017], ""position"": [2169.393798828125, -1022.4378662109375, 92.07914733886719]}","{""max"": [2169.9501953125, -1020.7687377929688, 91.82105255126953], ""min"": [2168.83740234375, -1024.1070556640625, 92.48841857910156]}",True
Optical_B-F00875-D001,Optical_B,875,8.75,TRUTH-021,MSM_DualOptical_Target_021,0.8863903574673828,"{""orientation_xyzw"": [-0.0, 0.0, 0.9852994084358215, 0.17083603143692017], ""position"": [2127.8671875, -1000.3355102539062, 90.01475524902344]}","{""max"": [2128.423583984375, -998.6664428710938, 89.75666046142578], ""min"": [2127.31103515625, -1002.0047607421875, 90.42401885986328]}",True
Optical_B-F00875-D002,Optical_B,875,8.75,TRUTH-022,MSM_DualOptical_Target_022,0.828992261010915,"{""orientation_xyzw"": [-0.0, 0.0, 0.957679033279419, 0.2878381609916687], ""position"": [2291.0625, -963.6044311523438, 117.06352996826172]}","{""max"": [2291.618896484375, -961.935302734375, 116.80543518066406], ""min"": [2290.506103515625, -965.2735595703125, 117.4728012084961]}",True
Optical_B-F00875-D003,Optical_B,875,8.75,TRUTH-024,MSM_DualOptical_Target_024,0.8492760380698609,"{""orientation_xyzw"": [-0.0, 0.0, 0.957679033279419, 0.2878381609916687], ""position"": [2221.22314453125, -945.7852172851562, 82.39603424072266]}","{""max"": [2221.779541015625, -944.1161499023438, 82.137939453125], ""min"": [2220.666748046875, -947.454345703125, 82.8052978515625]}",True
Optical_B-F00875-D004,Optical_B,875,8.75,TRUTH-027,MSM_DualOptical_Target_027,1.02074448958458,"{""orientation_xyzw"": [-0.0, 0.0, 0.9852994084358215, 0.17083603143692017], ""position"": [1846.503662109375, -980.1318359375, 95.71681213378906]}","{""max"": [1847.0599365234375, -978.4627075195312, 95.4587173461914], ""min"": [1845.9471435546875, -981.8009033203125, 96.12608337402344]}",True
Optical_B-F00875-D005,Optical_B,875,8.75,TRUTH-028,MSM_DualOptical_Target_028,1.0012717622185767,"{""orientation_xyzw"": [-0.0, 0.0, 0.957679033279419, 0.2878381609916687], ""position"": [1897.9453125, -1023.1996459960938, 108.63809204101562]}","{""max"": [1898.50146484375, -1021.5305786132812, 108.37999725341797], ""min"": [1897.388916015625, -1024.8687744140625, 109.04736328125]}",True
Optical_A-F00876-D000,Optical_A,876,8.76,TRUTH-001,MSM_DualOptical_Target_001,1.2898862924321461,"{""orientation_xyzw"": [0.0, -0.0, -0.9620820879936218, 0.2727598547935486], ""position"": [1459.691162109375, 976.3407592773438, 96.26068878173828]}","{""max"": [1461.341796875, 976.9492797851562, 96.00259399414062], ""min"": [1458.040283203125, 975.732177734375, 96.66996002197266]}",True
Optical_A-F00876-D001,Optical_A,876,8.76,TRUTH-008,MSM_DualOptical_Target_008,1.1967666313169834,"{""orientation_xyzw"": [0.0, -0.0, -0.9878612160682678, 0.15533864498138428], ""position"": [1573.9537353515625, 1029.1361083984375, 94.85935974121094]}","{""max"": [1575.6044921875, 1029.74462890625, 94.60126495361328], ""min"": [1572.302978515625, 1028.5274658203125, 95.26863098144531]}",True
Optical_A-F00876-D002,Optical_A,876,8.76,TRUTH-011,MSM_DualOptical_Target_011,0.9405541628799313,"{""orientation_xyzw"": [0.0, -0.0, -0.9620820879936218, 0.2727598547935486], ""position"": [2004.76806640625, 996.6248779296875, 91.16973114013672]}","{""max"": [2006.4190673828125, 997.2333984375, 90.91163635253906], ""min"": [2003.117431640625, 996.0162353515625, 91.5790023803711]}",True
